p,largest_components
0.06696696696696697,0.9991
0.06711711711711711,0.9991
0.06726726726726727,0.9991
0.06741741741741741,0.9992
0.06756756756756757,0.9992
0.06771771771771772,0.9992
0.06786786786786786,0.9992
0.06801801801801802,0.9992
0.06816816816816816,0.9992
0.06831831831831832,0.9992
0.06846846846846846,0.9992
0.06861861861861862,0.9992
0.06876876876876876,0.9992
0.06891891891891892,0.9992
0.06906906906906907,0.9992
0.06921921921921921,0.9992
0.06936936936936937,0.9993000000000001
0.06951951951951951,0.9993000000000001
0.06966966966966967,0.9993000000000001
0.06981981981981981,0.9994
0.06996996996996997,0.9994
0.07012012012012012,0.9995
0.07027027027027026,0.9995
0.07042042042042042,0.9995
0.07057057057057056,0.9995
0.07072072072072072,0.9997
0.07087087087087086,0.9997
0.07102102102102102,0.9997
0.07117117117117117,0.9997
0.07132132132132132,0.9997
0.07147147147147147,0.9997
0.07162162162162161,0.9997
0.07177177177177177,0.9997
0.07192192192192191,0.9997
0.07207207207207207,0.9997
0.07222222222222222,0.9997
0.07237237237237237,0.9997
0.07252252252252252,0.9997
0.07267267267267268,0.9997
0.07282282282282282,0.9997
0.07297297297297296,0.9997
0.07312312312312312,0.9997
0.07327327327327327,0.9997
0.07342342342342342,0.9997
0.07357357357357357,0.9997
0.07372372372372372,0.9997
0.07387387387387387,0.9997
0.07402402402402403,0.9997
0.07417417417417417,0.9997
0.07432432432432431,0.9997
0.07447447447447447,0.9997
0.07462462462462462,0.9997
0.07477477477477477,0.9998
0.07492492492492492,0.9998
0.07507507507507508,0.9998
0.07522522522522522,0.9998
0.07537537537537538,0.9998
0.07552552552552552,0.9998
0.07567567567567567,0.9998
0.07582582582582582,0.9998
0.07597597597597597,0.9998
0.07612612612612613,0.9998
0.07627627627627627,0.9998
0.07642642642642643,0.9998
0.07657657657657657,0.9998
0.07672672672672673,0.9998
0.07687687687687687,0.9998
0.07702702702702702,0.9998
0.07717717717717718,0.9998
0.07732732732732732,0.9998
0.07747747747747748,0.9998
0.07762762762762762,0.9998
0.07777777777777778,0.9998
0.07792792792792792,0.9998
0.07807807807807808,0.9998
0.07822822822822822,0.9998
0.07837837837837837,0.9998
0.07852852852852853,0.9998
0.07867867867867867,0.9998
0.07882882882882883,0.9998
0.07897897897897897,0.9998
0.07912912912912913,0.9998
0.07927927927927927,0.9998
0.07942942942942943,0.9998
0.07957957957957958,0.9998
0.07972972972972972,0.9998
0.07987987987987988,0.9998
0.08003003003003002,0.9998
0.08018018018018018,0.9998
0.08033033033033032,0.9998
0.08048048048048048,0.9998
0.08063063063063063,0.9998
0.08078078078078078,0.9998
0.08093093093093093,0.9998
0.08108108108108107,0.9998
0.08123123123123123,0.9998
0.08138138138138137,0.9998
0.08153153153153153,0.9998
0.08168168168168168,0.9998
0.08183183183183183,0.9998
0.08198198198198198,0.9998
0.08213213213213214,0.9998
0.08228228228228228,0.9998
0.08243243243243242,0.9998
0.08258258258258258,0.9998
0.08273273273273272,0.9998
0.08288288288288288,0.9998
0.08303303303303303,0.9998
0.08318318318318318,0.9998
0.08333333333333333,0.9998
0.08348348348348349,0.9998
0.08363363363363363,0.9998
0.08378378378378377,0.9998
0.08393393393393393,0.9998
0.08408408408408408,0.9998
0.08423423423423423,0.9998
0.08438438438438438,0.9998
0.08453453453453454,0.9998
0.08468468468468468,0.9999000000000001
0.08483483483483482,0.9999000000000001
0.08498498498498498,0.9999000000000001
0.08513513513513513,0.9999000000000001
0.08528528528528528,0.9999000000000001
0.08543543543543543,0.9999000000000001
0.08558558558558559,0.9999000000000001
0.08573573573573573,0.9999000000000001
0.08588588588588589,0.9999000000000001
0.08603603603603603,0.9999000000000001
0.08618618618618618,0.9999000000000001
0.08633633633633633,0.9999000000000001
0.08648648648648648,0.9999000000000001
0.08663663663663664,0.9999000000000001
0.08678678678678678,0.9999000000000001
0.08693693693693694,0.9999000000000001
0.08708708708708708,0.9999000000000001
0.08723723723723724,0.9999000000000001
0.08738738738738738,0.9999000000000001
0.08753753753753753,0.9999000000000001
0.08768768768768768,0.9999000000000001
0.08783783783783783,0.9999000000000001
0.08798798798798799,0.9999000000000001
0.08813813813813813,0.9999000000000001
0.08828828828828829,0.9999000000000001
0.08843843843843843,0.9999000000000001
0.08858858858858859,0.9999000000000001
0.08873873873873873,0.9999000000000001
0.08888888888888888,0.9999000000000001
0.08903903903903904,0.9999000000000001
0.08918918918918918,0.9999000000000001
0.08933933933933934,0.9999000000000001
0.08948948948948948,0.9999000000000001
0.08963963963963964,0.9999000000000001
0.08978978978978978,0.9999000000000001
0.08993993993993994,0.9999000000000001
0.09009009009009009,0.9999000000000001
0.09024024024024023,0.9999000000000001
0.09039039039039039,0.9999000000000001
0.09054054054054053,0.9999000000000001
0.09069069069069069,0.9999000000000001
0.09084084084084083,0.9999000000000001
0.09099099099099099,0.9999000000000001
0.09114114114114114,0.9999000000000001
0.0912912912912913,0.9999000000000001
0.09144144144144144,0.9999000000000001
0.09159159159159158,0.9999000000000001
0.09174174174174174,0.9999000000000001
0.09189189189189188,0.9999000000000001
0.09204204204204204,0.9999000000000001
0.09219219219219218,0.9999000000000001
0.09234234234234234,0.9999000000000001
0.09249249249249249,0.9999000000000001
0.09264264264264264,0.9999000000000001
0.09279279279279279,0.9999000000000001
0.09294294294294293,0.9999000000000001
0.09309309309309309,0.9999000000000001
0.09324324324324323,0.9999000000000001
0.09339339339339339,0.9999000000000001
0.09354354354354354,0.9999000000000001
0.0936936936936937,0.9999000000000001
0.09384384384384384,0.9999000000000001
0.093993993993994,0.9999000000000001
0.09414414414414414,0.9999000000000001
0.09429429429429428,0.9999000000000001
0.09444444444444444,0.9999000000000001
0.09459459459459459,0.9999000000000001
0.09474474474474474,0.9999000000000001
0.09489489489489489,0.9999000000000001
0.09504504504504505,0.9999000000000001
0.09519519519519519,0.9999000000000001
0.09534534534534535,0.9999000000000001
0.09549549549549549,0.9999000000000001
0.09564564564564564,0.9999000000000001
0.0957957957957958,0.9999000000000001
0.09594594594594594,0.9999000000000001
0.0960960960960961,0.9999000000000001
0.09624624624624624,0.9999000000000001
0.0963963963963964,0.9999000000000001
0.09654654654654654,0.9999000000000001
0.0966966966966967,0.9999000000000001
0.09684684684684684,0.9999000000000001
0.09699699699699699,0.9999000000000001
0.09714714714714714,0.9999000000000001
0.09729729729729729,0.9999000000000001
0.09744744744744745,0.9999000000000001
0.09759759759759759,0.9999000000000001
0.09774774774774775,0.9999000000000001
0.09789789789789789,0.9999000000000001
0.09804804804804805,0.9999000000000001
0.0981981981981982,0.9999000000000001
0.09834834834834834,0.9999000000000001
0.0984984984984985,0.9999000000000001
0.09864864864864864,0.9999000000000001
0.0987987987987988,0.9999000000000001
0.09894894894894894,0.9999000000000001
0.0990990990990991,0.9999000000000001
0.09924924924924924,0.9999000000000001
0.0993993993993994,0.9999000000000001
0.09954954954954955,0.9999000000000001
0.09969969969969969,0.9999000000000001
0.09984984984984985,0.9999000000000001
0.09999999999999999,0.9999000000000001
0.10015015015015015,0.9999000000000001
0.1003003003003003,0.9999000000000001
0.10045045045045045,1.0
0.1006006006006006,1.0
0.10075075075075074,1.0
0.1009009009009009,1.0
0.10105105105105104,1.0
0.1012012012012012,1.0
0.10135135135135134,1.0
0.1015015015015015,1.0
0.10165165165165164,1.0
0.1018018018018018,1.0
0.10195195195195195,1.0
0.10210210210210209,1.0
0.10225225225225225,1.0
0.10240240240240239,1.0
0.10255255255255255,1.0
0.1027027027027027,1.0
0.10285285285285285,1.0
0.103003003003003,1.0
0.10315315315315315,1.0
0.1033033033033033,1.0
0.10345345345345344,1.0
0.1036036036036036,1.0
0.10375375375375374,1.0
0.1039039039039039,1.0
0.10405405405405405,1.0
0.1042042042042042,1.0
0.10435435435435435,1.0
0.1045045045045045,1.0
0.10465465465465465,1.0
0.1048048048048048,1.0
0.10495495495495495,1.0
0.1051051051051051,1.0
0.10525525525525525,1.0
0.1054054054054054,1.0
0.10555555555555556,1.0
0.1057057057057057,1.0
0.10585585585585586,1.0
0.106006006006006,1.0
0.10615615615615615,1.0
0.1063063063063063,1.0
0.10645645645645645,1.0
0.1066066066066066,1.0
0.10675675675675675,1.0
0.1069069069069069,1.0
0.10705705705705705,1.0
0.10720720720720721,1.0
0.10735735735735735,1.0
0.1075075075075075,1.0
0.10765765765765765,1.0
0.1078078078078078,1.0
0.10795795795795796,1.0
0.1081081081081081,1.0
0.10825825825825826,1.0
0.1084084084084084,1.0
0.10855855855855856,1.0
0.1087087087087087,1.0
0.10885885885885885,1.0
0.109009009009009,1.0
0.10915915915915915,1.0
0.10930930930930931,1.0
0.10945945945945945,1.0
0.10960960960960961,1.0
0.10975975975975975,1.0
0.10990990990990991,1.0
0.11006006006006006,1.0
0.1102102102102102,1.0
0.11036036036036036,1.0
0.1105105105105105,1.0
0.11066066066066066,1.0
0.1108108108108108,1.0
0.11096096096096096,1.0
0.1111111111111111,1.0
0.11126126126126126,1.0
0.1114114114114114,1.0
0.11156156156156155,1.0
0.11171171171171171,1.0
0.11186186186186185,1.0
0.11201201201201201,1.0
0.11216216216216215,1.0
0.11231231231231231,1.0
0.11246246246246246,1.0
0.11261261261261261,1.0
0.11276276276276276,1.0
0.1129129129129129,1.0
0.11306306306306306,1.0
0.1132132132132132,1.0
0.11336336336336336,1.0
0.1135135135135135,1.0
0.11366366366366366,1.0
0.11381381381381381,1.0
0.11396396396396397,1.0
0.11411411411411411,1.0
0.11426426426426425,1.0
0.11441441441441441,1.0
0.11456456456456456,1.0
0.11471471471471471,1.0
0.11486486486486486,1.0
0.11501501501501502,1.0
0.11516516516516516,1.0
0.1153153153153153,1.0
0.11546546546546546,1.0
0.1156156156156156,1.0
0.11576576576576576,1.0
0.1159159159159159,1.0
0.11606606606606606,1.0
0.11621621621621621,1.0
0.11636636636636637,1.0
0.11651651651651651,1.0
0.11666666666666665,1.0
0.11681681681681681,1.0
0.11696696696696696,1.0
0.11711711711711711,1.0
0.11726726726726726,1.0
0.11741741741741742,1.0
0.11756756756756756,1.0
0.11771771771771772,1.0
0.11786786786786786,1.0
0.118018018018018,1.0
0.11816816816816816,1.0
0.11831831831831831,1.0
0.11846846846846847,1.0
0.11861861861861861,1.0
0.11876876876876877,1.0
0.11891891891891891,1.0
0.11906906906906907,1.0
0.11921921921921921,1.0
0.11936936936936936,1.0
0.11951951951951952,1.0
0.11966966966966966,1.0
0.11981981981981982,1.0
0.11996996996996996,1.0
0.12012012012012012,1.0
0.12027027027027026,1.0
0.12042042042042042,1.0
0.12057057057057056,1.0
0.12072072072072071,1.0
0.12087087087087087,1.0
0.12102102102102101,1.0
0.12117117117117117,1.0
0.12132132132132131,1.0
0.12147147147147147,1.0
0.12162162162162161,1.0
0.12177177177177177,1.0
0.12192192192192192,1.0
0.12207207207207206,1.0
0.12222222222222222,1.0
0.12237237237237236,1.0
0.12252252252252252,1.0
0.12267267267267266,1.0
0.12282282282282282,1.0
0.12297297297297297,1.0
0.12312312312312312,1.0
0.12327327327327327,1.0
0.12342342342342341,1.0
0.12357357357357357,1.0
0.12372372372372371,1.0
0.12387387387387387,1.0
0.12402402402402402,1.0
0.12417417417417417,1.0
0.12432432432432432,1.0
0.12447447447447448,1.0
0.12462462462462462,1.0
0.12477477477477476,1.0
0.12492492492492492,1.0
0.12507507507507507,1.0
0.12522522522522522,1.0
0.12537537537537538,1.0
0.1255255255255255,1.0
0.12567567567567567,1.0
0.12582582582582583,1.0
0.12597597597597596,1.0
0.12612612612612611,1.0
0.12627627627627627,1.0
0.12642642642642643,1.0
0.12657657657657656,1.0
0.12672672672672672,1.0
0.12687687687687688,1.0
0.12702702702702703,1.0
0.12717717717717716,1.0
0.12732732732732732,1.0
0.12747747747747748,1.0
0.1276276276276276,1.0
0.12777777777777777,1.0
0.12792792792792793,1.0
0.12807807807807808,1.0
0.1282282282282282,1.0
0.12837837837837837,1.0
0.12852852852852853,1.0
0.12867867867867866,1.0
0.12882882882882882,1.0
0.12897897897897898,1.0
0.12912912912912913,1.0
0.12927927927927926,1.0
0.12942942942942942,1.0
0.12957957957957958,1.0
0.12972972972972974,1.0
0.12987987987987987,1.0
0.13003003003003002,1.0
0.13018018018018018,1.0
0.1303303303303303,1.0
0.13048048048048047,1.0
0.13063063063063063,1.0
0.1307807807807808,1.0
0.13093093093093092,1.0
0.13108108108108107,1.0
0.13123123123123123,1.0
0.13138138138138136,1.0
0.13153153153153152,1.0
0.13168168168168168,1.0
0.13183183183183184,1.0
0.13198198198198197,1.0
0.13213213213213212,1.0
0.13228228228228228,1.0
0.13243243243243244,1.0
0.13258258258258257,1.0
0.13273273273273273,1.0
0.13288288288288289,1.0
0.13303303303303302,1.0
0.13318318318318317,1.0
0.13333333333333333,1.0
0.1334834834834835,1.0
0.13363363363363362,1.0
0.13378378378378378,1.0
0.13393393393393394,1.0
0.13408408408408407,1.0
0.13423423423423422,1.0
0.13438438438438438,1.0
0.13453453453453454,1.0
0.13468468468468467,1.0
0.13483483483483483,1.0
0.13498498498498498,1.0
0.13513513513513514,1.0
0.13528528528528527,1.0
0.13543543543543543,1.0
0.1355855855855856,1.0
0.13573573573573572,1.0
0.13588588588588588,1.0
0.13603603603603603,1.0
0.1361861861861862,1.0
0.13633633633633632,1.0
0.13648648648648648,1.0
0.13663663663663664,1.0
0.13678678678678677,1.0
0.13693693693693693,1.0
0.13708708708708708,1.0
0.13723723723723724,1.0
0.13738738738738737,1.0
0.13753753753753753,1.0
0.1376876876876877,1.0
0.13783783783783785,1.0
0.13798798798798798,1.0
0.13813813813813813,1.0
0.1382882882882883,1.0
0.13843843843843842,1.0
0.13858858858858858,1.0
0.13873873873873874,1.0
0.1388888888888889,1.0
0.13903903903903903,1.0
0.13918918918918918,1.0
0.13933933933933934,1.0
0.13948948948948947,1.0
0.13963963963963963,1.0
0.1397897897897898,1.0
0.13993993993993994,1.0
0.14009009009009007,1.0
0.14024024024024023,1.0
0.1403903903903904,1.0
0.14054054054054052,1.0
0.14069069069069068,1.0
0.14084084084084084,1.0
0.140990990990991,1.0
0.14114114114114112,1.0
0.14129129129129128,1.0
0.14144144144144144,1.0
0.1415915915915916,1.0
0.14174174174174173,1.0
0.14189189189189189,1.0
0.14204204204204204,1.0
0.14219219219219217,1.0
0.14234234234234233,1.0
0.1424924924924925,1.0
0.14264264264264265,1.0
0.14279279279279278,1.0
0.14294294294294294,1.0
0.1430930930930931,1.0
0.14324324324324322,1.0
0.14339339339339338,1.0
0.14354354354354354,1.0
0.1436936936936937,1.0
0.14384384384384383,1.0
0.14399399399399399,1.0
0.14414414414414414,1.0
0.1442942942942943,1.0
0.14444444444444443,1.0
0.1445945945945946,1.0
0.14474474474474475,1.0
0.14489489489489488,1.0
0.14504504504504503,1.0
0.1451951951951952,1.0
0.14534534534534535,1.0
0.14549549549549548,1.0
0.14564564564564564,1.0
0.1457957957957958,1.0
0.14594594594594593,1.0
0.14609609609609608,1.0
0.14624624624624624,1.0
0.1463963963963964,1.0
0.14654654654654653,1.0
0.1466966966966967,1.0
0.14684684684684685,1.0
0.146996996996997,1.0
0.14714714714714713,1.0
0.1472972972972973,1.0
0.14744744744744745,1.0
0.14759759759759758,1.0
0.14774774774774774,1.0
0.1478978978978979,1.0
0.14804804804804805,1.0
0.14819819819819818,1.0
0.14834834834834834,1.0
0.1484984984984985,1.0
0.14864864864864863,1.0
0.1487987987987988,1.0
0.14894894894894894,1.0
0.1490990990990991,1.0
0.14924924924924923,1.0
0.1493993993993994,1.0
0.14954954954954955,1.0
0.1496996996996997,1.0
0.14984984984984984,1.0
0.15,1.0
